Product Code,Name,Brand,Category Hierarchy,Stock,Price,Size,EAN,SKU
BP_103198136,CN24 TOY PEARL EDP30ML+LTC.50ML,MOSCHINO,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,66.0,,8011003893843,103198136
BP_102533107,Coffret parfum,MARGOT & TITA,Parfum/Parfum Mixte/Coffret parfum mixte/undefined,inStock,32.0,,3701250402558,102533107
BP_103206116,AMOR AMOR EDP30ML VP,CACHAREL,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,49.99,30ML,3614274304374,103206116
BP_103218213,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,119.0,,3346470148949,103218213
BP_103218176,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,135.0,,3346470148864,103218176
BP_103144189,CF24 LCDP BIR 50ML,Valentino,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,89.75,,3605061444403,103144189
BP_103274143,BAIE D.CASSIS EDP30ML VP,LES NEREIDES,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.0,30ML,3760040116228,103274143
BP_103234301,Coffret eau de parfum et format voyage,CACHAREL,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,77.0,,3614274306491,103234301
BP_103077094,Eau de toilette,Elizabeth Arden,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,57.99,,0085805558321,103077094
BP_103227144,VENUS DE N.RICCI EDP30ML VP RECHARG,Nina Ricci,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,75.99,30ML,3137370360940,103227144
BP_103221308,Eau de parfum intense,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,259.99,100ML,3423222107802,103221308
BP_103218205,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,135.0,,3346470148871,103218205
BP_103168130,Coffret - eau de parfum,Herm̬s,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,123.0,,3346130438328,103168130
BP_103168121,Coffret - eau de toilette,Herm̬s,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,130.0,,3346130438311,103168121
BP_103214221,ALL OF ME INTENS.EDP30ML VP RECHARG,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,93.99,30ML,3423222108250,103214221
BP_103147101,IDOLE EDP100ML VP RECH.,Lanc̫me,undefined/undefined/undefined/undefined,inStock,75.59,100ML,3614274024975,103147101
BP_103169108,CN24 CHLOE INTENS.EDP50ML+LTC.100ML,CHLOE,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,125.0,,3616306096899,103169108
BP_103274160,PAS D.VELOUR.EDP30ML VP,LES NEREIDES,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.0,30ML,3760040116198,103274160
BP_103234336,CN24 BIR DONNA 50L+15ML,Valentino,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,146.0,,3614274320701,103234336
BP_103169212,CN24 LE PARF.EDP50ML+EDP10ML,ELIE SAAB,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,136.0,,7640233342251,103169212
BP_103234441,Coffret eau de parfum pour femme,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,103.0,,3614274330120,103234441
BP_103276211,Coffret eau de toilette et lait pour le corps,DIOR,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,114.0,,3348901727990,103276211
BP_103199219,CN24 IZIA 30ML+CRM.PARF.50ML,Sisley,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,108.0,,3473311985118,103199219
BP_103171321,CN24 L EAU D ISSEY EDT50ML+LTC.50ML+GD.5,Issey Miyake,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,112.0,,3423222106508,103171321
BP_103168341,CN24 IRRESISTIBL.EDP50ML,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,131.99,,3274872473416,103168341
BP_103122094,IDOL.EDT25ML VP,Lanc̫me,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,66.99,25ML,3614274078541,103122094
BP_103276093,Eau de parfum - ̩dition limit̩e notes florales et sensuelles,DIOR,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,159.0,100ML,3348901727648,103276093
BP_103050131,Eau de parfum,Kenzo,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,108.99,40ML,3274872477827,103050131
BP_103171267,CN24 FOR HER EDT50ML+LTC.50ML+GD.50ML,Narciso Rodriguez,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,113.0,,3423222110734,103171267
BP_103187091,SI PASSION.INTENS.EDP30ML VP RECHARG,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,96.99,30ML,3614274151008,103187091
BP_103175090,CN24 OPIUM EDP90ML+MINI.LASH CLASH,Yves Saint Laurent,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,182.0,,3614274286861,103175090
BP_103276229,Coffret eau de parfum et lait pour le corps,DIOR,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,130.0,,3348901727778,103276229
BP_103192210,CN24 DEVOTION EDP50ML+MINI.MASC.,DOLCE&GABBANA,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,122.0,,8054754400540,103192210
BP_103290354,Eau de parfum ̩dition limit̩e,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,175.99,100ML,3145891255980,103290354
BP_103171152,Coffret - eau de parfum,Lanc̫me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,117.99,,3614274330731,103171152
BP_100000720,5TH AV.EDP75ML VP,Elizabeth Arden,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,52.9,75ML,0085805390501,100000720
BP_103234310,Coffret eau de parfum et format voyage,CACHAREL,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,85.0,,3614274306507,103234310
BP_101945118,Eau de parfum,Boucheron,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,100.99,50ML,Non sp̩cifi̩,101945118
BP_103171161,Coffret - eau de parfum,Lanc̫me,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,116.0,,3614274338973,103171161
BP_103218221,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,114.0,,3346470148932,103218221
BP_103089191,Eau de parfum,ATKINSONS,Parfum/Parfum Femme/Extrait de Parfum/undefined,inStock,132.29,100ML,8011003865949,103089191
BP_103051100,Eau de parfum,Lacoste,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,51.99,30ML,3386460149433,103051100
BP_103169116,CN24 NOMAD.EDP50ML+LTC.100ML,CHLOE,Parfum/Parfum Femme/Coffret parfum femme/undefined,inStock,129.0,,3616305258472,103169116
BP_103148091,EL24 MON PARIS EDP50ML VP,Yves Saint Laurent,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,88.43,50ML,3614274138108,103148091
BP_103020143,Eau de parfum,Est̩e Lauder,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,65.99,50ML,0887167699762,103020143
BP_103220161,PARADOX.VIRTUAL FLOW.EDP30ML VP RECHARG,Prada,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,93.99,30ML,3614274000610,103220161
BP_103171099,Coffret Eau de Parfum,Armani,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,inStock,124.0,,3614274336986,103171099
BP_103068155,Eau de parfum intense,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,98.69,50ML,3614274091908,103068155
BP_100543723,LE SAVON,CHANEL,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,inStock,48.99,150G,3145891057003,100543723
BP_103007096,Eau de parfum - l'eau rose,Guerlain,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,110.87,100ML,3346470148536,103007096
BP_101874153,Eau de parfum,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,78.99,30ML,8435415058339,101874153
BP_102177309,Eau de parfum,LOLITA LEMPICKA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,27.99,15ML,3760269840379,102177309
BP_101818194,Eau de parfum intense,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,100.99,30ML,8057971186686,101818194
BP_102601270,Coffret l'interdit eau de parfum rouge + le rouge deep velvet 37,GIVENCHY,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,83.81,,3274872463196,102601270
BP_102608754,Coffret eau de parfum + lait pour le corps + miniature,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,112.99,,3346470147713,102608754
BP_100046431,Eau de Parfum,Rabanne,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,138.99,80ML,3349668555062,100046433
BP_102949090,Coffret eau de parfum + lait pour le corps + mascara,Yves Saint Laurent,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,82.49,,3614274121421,102949090
BP_102568852,Le d̩odorant,GIVENCHY,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,57.99,100ML,3274872451629,102568852
BP_100028555,Recharge Eau de Parfum,Van Cleef & Arpels,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,72.8,90ML,3386460005036,100028555
BP_101941125,Eau de parfum intense,GIVENCHY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,154.99,80ML,3274872411678,101941141
BP_102047141,Eau de parfum intense,Jean Paul Gaultier,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,89.99,30ML,8435415049542,102047133
BP_102608738,Coffret eau de parfum + lait pour le corps + miniature,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,113.99,,3346470147690,102608738
BP_102806128,Eau de parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,83.99,30ML,3614273947787,102806128
BP_102808115,Coffret,Lanc̫me,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,111.99,,3614274179590,102808115
BP_102177296,Eau de parfum,LOLITA LEMPICKA,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,77.99,30ML,3760269840362,102177296
BP_102994106,Eau de parfum,Lanc̫me,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,83.99,,3605061437320,102994106
BP_102608762,Coffret eau de parfum + lait pour le corps + miniature,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,128.99,,3346470147720,102608762
BP_102817468,Coffret eau de parfum,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,88.99,,3346470148017,102817468
BP_101505147,Eau de Parfum,BURBERRY,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,132.99,50ML,3614227693241,101505171
BP_102817425,Coffret eau de parfum et lait pour le corps,Jean Paul Gaultier,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,109.99,,8435415091978,102817425
BP_102489151,Eau de parfum - La nuit tr̩sor fleur de nuit,Lanc̫me,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,79.99,30ML,3614273922586,102489151
BP_102601026,Coffret eau de parfum + vaporisateur voyage,CACHAREL,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,84.99,,3614274085747,102601026
BP_102601114,Coffret eau de parfum + gel douche + lait pour le corps,Armani,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,78.53,,3614274109771,102601114
BP_102366206,Eau de parfum femme florale & d̩licieuse,Lanc̫me,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,112.99,50ML,3614273749428,102366214
BP_102601325,Coffret collector KOKESHI eau de parfum,Kenzo,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,64.67,,3274872464063,102601325
BP_100525517,Chlo̩ Love Story Eau de Parfum,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,127.99,50ML,3607342635876,100525525
BP_100474422,Rouge Hermes Eau de toilette,Herm̬s,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,132.29,100ML,3346132302795,100474422
BP_102582380,Eau de parfum,ZADIG & VOLTAIRE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,65.99,30ML,3423222094782,102582380
BP_102479112,Eau de toilette,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,78.99,30ML,3614273711760,102479121
BP_102289132,Eau de Toilette Bois̩e Aquatique,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,78.99,30ML,3614273612654,102289141
BP_100088994,Lait pour le corps,Mugler,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,71.99,200ML,3614274076776,100088994
BP_102807147,Coffret eau de parfum + lait pour le corps + vaporisateur de voyage,Armani,NOUVEAU/undefined/undefined/undefined,outOfStock,123.0,,3614274222005,102807147
BP_102959175,Coffret eau de parfum + lait pour le corps,CHLOE,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,120.99,,3616305251749,102959175
BP_101822329,Eau de Toilette Femme,Lanc̫me,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,111.99,50ML,Non sp̩cifi̩,101822337
BP_100226533,Eau de Toilette,Yves Saint Laurent,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,150.99,80ML,3365440043978,100226533
BP_102628552,Eau de parfum - Mill̩sime Iris,Guerlain,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,143.99,50ML,3346470146723,102628552
BP_102199153,Eau de toilette,Herm̬s,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,131.59,100ML,3346130011088,102199161
BP_102263151,Eau de parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,90.29,50ML,3614273604901,102263160
BP_101638151,Eau de Parfum,AZZARO,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,90.99,50ML,3351500013791,101638169
BP_102810135,Coffret for her eau de toilette,Narciso Rodriguez,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,84.99,,3423222108014,102810135
BP_102949284,Coffret eau de parfum + lait pour le corps + vaporisateur de voyage,Rochas,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,105.99,,3386460146814,102949284
BP_102049999,Eau de parfum,LOLITA LEMPICKA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,68.99,30ML,3760269849495,102050009
BP_100726095,Eau de Parfum,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,102.99,50ML,3349668528677,100726108
BP_101758110,Lait pour le Corps,Kenzo,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,60.99,200ML,Non sp̩cifi̩,101758110
BP_102379234,Eau de parfum - rechargeable,Kenzo,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,96.6,100ML,3274872427198,102379242
BP_102257114,Eau de parfum,ELIE SAAB,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,134.99,50ML,7640233340004,102257261
BP_102277297,Eau de Parfum Pour Elle Floral Fruit̩,Valentino,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,66.49,30ML,3614273672481,102277297
BP_102173754,Coffret eau de parfum + miniature,KARL LAGERFELD,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,46.99,,3386460128353,102173754
BP_102241121,Eau de Parfum Vaporisateur,Yves Saint Laurent,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,85.99,30ML,3614273642897,102241121
BP_102609095,Coffret eau de parfum + lait pour le corps,Nina Ricci,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,113.99,,3137370359883,102609095
BP_102601018,Coffret eau de parfum + vaporisateur voyage,CACHAREL,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,84.99,,3614274085556,102601018
BP_102412137,Eau de Parfum ambr̩e bois̩e sensuelle,Prada,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,139.99,100ML,3614273677141,102412137
BP_102512162,For her forever 50ml,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,100.0,50ML,3423222092245,102512162
BP_101680551,Eau de cologne ciel frigolet,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,27.99,60ML,Non sp̩cifi̩,101680551
BP_102277131,Eau de toilette,Lacoste,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,77.99,50ML,3616301799603,102277131
BP_102559382,Eau de parfum - recharge,Kenzo,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,129.49,200ML,3274872427211,102559382
BP_102038106,Eau de Parfum Pour Elle Floral Musqu̩,Valentino,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,137.99,50ML,Non sp̩cifi̩,102038106
BP_102093113,Eau de Toilette Florale Hesp̩rid̩,MAISON MARGIELA,Parfum/Parfum Mixte/Eau de toilette/undefined,outOfStock,102.19,100ML,3614273312370,102093113
BP_100518131,Eau de Parfum,Kenzo,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,117.99,50ML,3274872270909,100518149
BP_101558193,Eau de Toilette Hesp̩rid̩ Florale,MAISON MARGIELA,Parfum/Parfum Mixte/Eau de toilette/undefined,outOfStock,102.19,100ML,Non sp̩cifi̩,101558193
BP_101666101,Eau de parfum blanc chic,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,21.99,10ML,3700426229753,101680527
BP_102141218,Lait hydratant pour le corps,Issey Miyake,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,69.99,200ML,3423222035747,102141218
BP_101919091,Eau de parfum,MAUBOUSSIN,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,51.79,90ML,Non sp̩cifi̩,102098512
BP_101666119,Eau de parfum or choc,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,21.99,10ML,3700426229760,101680535
BP_102600867,Coffret eau de toilette + miniature,KARL LAGERFELD,Parfum/Parfum Homme/Coffret parfum homme/undefined,outOfStock,46.99,,3386460144810,102600867
BP_102150106,Eau de toilette,Mugler,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,84.0,50ML,3614273527750,102150106
BP_101822302,Eau de Toilette Florale Fruit̩e,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,78.99,30ML,Non sp̩cifi̩,102181236
BP_102964118,Coffret eau de toilette + gel douche + cr̬me,Lanc̫me,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,114.99,,3614274179545,102964118
BP_101826223,Eau de Parfum Orientale et Fruit̩e,CACHAREL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,47.99,30ML,3614272916166,101826223
BP_100126479,Eau de Toilette,Mugler,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,86.99,30ML,3439600056181,100126516
BP_102950218,Coffret eau de parfum + lait corps + miniature,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,113.99,,3346470148734,102950218
BP_102091100,Eau de parfum,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,82.99,30ML,3349668592371,102091118
BP_100312861,Eau de parfum,Herm̬s,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,126.69,125ML,3274870052460,100312861
BP_102559315,Eau de toilette,Tom Ford,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,82.99,30ML,0888066149075,102559315
BP_102570135,Eau de parfum,DOLCE&GABBANA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,90.99,30ML,8057971183647,102570135
BP_101939236,Eau de parfum,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,44.99,30ML,3700426230360,101939236
BP_102481095,Eau de parfum - Rose Cherry,Guerlain,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,60.05,30ML,3346470146709,102481095
BP_102512197,For her forever 100ml,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,124.59,100ML,3423222092252,102512197
BP_102391508,Eau de toilette,Nina Ricci,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,49.0,30ML,3137370357346,102391508
BP_102496334,Eau de parfum - recharge,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,123.89,100ML,3614273764896,102496334
BP_100064415,EAU DE PARFUM TWIST AND SPRAY - Rechargeable,CHANEL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,187.99,60ML,3145891164008,100064415
BP_102949292,Coffret eau de toilette + lait pour le corps + miniature,Rochas,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,87.99,,3386460146760,102949292
BP_101902708,Eau de parfum,MAUBOUSSIN,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,65.09,100ML,Non sp̩cifi̩,101902708
BP_102247119,Eau de parfum,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,58.99,20ML,3616302968206,102247119
BP_100028558,Recharge - Eau de toilette,Van Cleef & Arpels,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,74.19,90ML,3386460005012,100028558
BP_100005142,EAU DE TOILETTE TWIST AND SPRAY,CHANEL,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,136.99,60ML,3145891261103,100005143
BP_102710134,Coffret eau de parfum + vaporisateur de voyage,Sisley,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,146.99,,3473311985101,102710134
BP_102601069,Coffret eau de parfum + lait pour le corps + vaporisateur voyage,Mugler,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,100.09,,3614274102086,102601069
BP_102257202,Eau de parfum,ELIE SAAB,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,120.99,50ML,7640233340172,102257325
BP_100429146,Eau de Toilette Florale Verte,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,78.99,30ML,3605521651167,102181164
BP_102608720,Coffret eau de parfum intense + lait pour le corps + miniature,Guerlain,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,138.99,,3346470147683,102608720
BP_102454265,Coffret,ABERCROMBIE & FITCH,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,54.99,,0085715165756,102454265
BP_102532155,Eau de parfum,Nina Ricci,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,119.99,50ML,3137370358442,102532155
BP_101945169,Eau de Parfum Femme - Florale & Intense,Lanc̫me,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,119.99,50ML,Non sp̩cifi̩,101945177
BP_101838419,Eau de Parfum,Armani,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,140.99,50ML,Non sp̩cifi̩,101838427
BP_102913097,Eau de parfum,Nina Ricci,NOUVEAU/undefined/undefined/undefined,outOfStock,125.99,50ML,3137370360872,102913097
BP_102065403,Eau de toilette,RALPH LAUREN,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,41.99,50ML,3605975062489,102065403
BP_102183135,Eau de parfum naturelle,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,60.05,30ML,3614228842839,102183135
BP_102199250,Eau de parfum - recharge,Herm̬s,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,135.09,125ML,3346130012528,102199250
BP_100043688,Eau de Toilette Vaporisateur,Mugler,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,68.59,100ML,3439600010206,100043688
BP_102495201,Eau de parfum intense,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,inStock,140.99,50ML,3616303459659,102495219
BP_102290176,Brume parfum̩e pour cheveux,Yves Saint Laurent,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,55.99,30ML,3614273346665,102290176
BP_101775091,Lait sublime,DIOR,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,77.99,200ML,3348901471435,101775091
BP_102512171,Eau de parfum,Narciso Rodriguez,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,65.0,30ML,3423222092306,102512171
BP_102609044,Coffret eau de parfum + lait pour le corps,Rabanne,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,146.99,,3349668623532,102609044
BP_102517369,Eau de parfum,Rabanne,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,142.99,80ML,3349668618491,102517369
BP_102949209,Coffret eau de parfum + lait pour le corps,Rabanne,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,76.29,,3349668628315,102949209
BP_100842096,Lait satin̩ pour le corps,DIOR,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,76.99,200ML,3348901282840,100842096
BP_102168293,Cr̬me de douche pour le corps,Herm̬s,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,66.99,200ML,3346130010388,102168293
BP_102411151,Eau de parfum - recharge,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,129.49,150mL,3616303312428,102411151
BP_102937152,Eau de parfum - recharge,Mugler,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,106.39,100ML,3614274067071,102937152
BP_102483111,Eau de toilette - recharge,MAISON MARGIELA,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,87.49,100ML,3614273744706,102483111
BP_102367188,Eau de toilette,HUGO BOSS,Parfum/Parfum Femme/Eau de toilette/undefined,inStock,67.89,50ML,3616300896105,102367188
BP_102491138,Coffret 3 eaux de parfums,MARGOT & TITA,Id̩es Cadeaux/Coffrets Parfum/Coffret Parfum Femme/undefined,outOfStock,38.99,,3701250401599,102491138
BP_100049470,Lait pour le Corps,Yves Saint Laurent,Parfum/Parfum Femme/Produit compl̩mentaire/undefined,outOfStock,80.99,200ML,3365440330771,100049470
BP_101460090,Eau de Toilette,GIVENCHY,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,70.69,100ML,3274872367388,101460090
BP_102933151,Coffret eau de parfum + lait pour le corps,EMANUEL UNGARO,Parfum/Parfum Femme/Coffret parfum femme/undefined,outOfStock,117.99,,8052464894703,102933151
BP_100004961,Cerruti 1881 Pour Femme  Eau de Toilette,CERRUTI 1881,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,79.79,100ML,0719346516907,100004962
BP_102313331,Eau de cologne Jasmin,4711,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,23.79,100ML,4011700757039,102313331
BP_102888266,Eau de parfum,HOLLISTER,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,34.29,100ML,0085715261014,102888266
BP_101959421,Eau de parfum 30ML,MARGOT & TITA,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,18.99,30ML,Non sp̩cifi̩,101959421
BP_102411118,Eau de parfum,CHLOE,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,58.73,30ML,3616302038626,102411118
BP_102242182,Eau de parfum florale et gourmande,CACHAREL,Parfum/Parfum Femme/Eau de parfum/undefined,outOfStock,80.99,50ML,3614273476157,102242174
BP_102198290,Eau de toilette,Guerlain,Parfum/Parfum Femme/Eau de toilette/undefined,outOfStock,143.99,75ML,3346470143128,102198290
BP_101680578,Eau de cologne holi palace,INES DE LA FRESSANGE,Parfum/Parfum Femme/Eau de cologne/undefined,outOfStock,27.99,60ML,3700426229869,101680578
